"","Date_ID","spatial_overlap","Raw_Farm_Name","fix_gps","FIELD_ID","Shoot_ID1","Shoot_ID2","Shoot_ID1_time","Shoot_ID2_time","Shoot_ID1_shots","Shoot_ID2_shots","Shoot_field"
"623","17790_2019-03-07",1,"craigens","AO33","CP10",6728,6729,2019-03-07 10:26:00,2019-03-07 10:26:00,1,1,"No"
"624","17796_2019-03-07",1,"craigens","AO33","CP10",6728,6729,2019-03-07 10:26:00,2019-03-07 10:26:00,1,1,"No"
"625","17796_2019-03-07",1,"craigens","AO33","CP55",6729,NA,2019-03-07 10:26:00,NA,1,NA,"No"
"626","17786_2019-03-07",1,"craigens","AO33","CP55",6729,NA,2019-03-07 10:26:00,NA,1,NA,"No"
"627","WHIT03_2019-03-07",1,"craigens","CP2","CP10",6728,6729,2019-03-07 10:26:00,2019-03-07 10:26:00,1,1,"No"
"628","17786_2019-03-07",1,"craigens","CP20","CP10",6728,6729,2019-03-07 10:26:00,2019-03-07 10:26:00,1,1,"No"
"629","17806_2019-03-07",1,"craigens","AO33","CP55",6729,NA,2019-03-07 10:26:00,NA,1,NA,"No"
"630","171211_2019-03-08",1,"craigens","AO27","CP56",6733,NA,2019-03-08 09:20:00,NA,6,NA,"No"
"631","WHIT03_2019-03-08",1,"craigens","AO32","CP56",6733,NA,2019-03-08 09:20:00,NA,6,NA,"No"
"632","171211_2019-03-08",1,"craigens","AO33","CP56",6733,NA,2019-03-08 09:20:00,NA,6,NA,"No"
"633","WHIT16_2019-03-08",1,"coull","BB6","BB2",6737,NA,2019-03-08 10:29:00,NA,1,NA,"No"
"634","17810_2019-03-08",1,"ballivicar","BV12","BV22",6738,NA,2019-03-08 13:28:00,NA,1,NA,"No"
"635","17824_2019-03-08",1,"ballivicar","BV12","BV22",6738,NA,2019-03-08 13:28:00,NA,1,NA,"No"
"636","17806_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"637","17796_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"638","171211_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"639","17786_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"640","17790_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"641","171211_2019-03-14",1,"craigens","CP21","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"642","PIFO47_2019-03-14",1,"craigens","CP20","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"643","17806_2019-03-14",1,"craigens","CP21","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"644","17790_2019-03-14",1,"craigens","CP21","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"645","17796_2019-03-14",1,"craigens","CP21","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"646","17786_2019-03-14",1,"craigens","CP21","CP3",6748,NA,2019-03-14 14:25:00,NA,1,NA,"No"
"647","17796_2019-03-15",1,"craigens","AO33","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"648","17786_2019-03-15",1,"craigens","CP55","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"649","17786_2019-03-15",1,"craigens","AO32","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"650","17790_2019-03-15",1,"craigens","CP20","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"651","17806_2019-03-15",1,"craigens","AO33","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"652","17796_2019-03-15",1,"craigens","CP20","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"653","17790_2019-03-15",1,"craigens","AO33","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"654","PIFO47_2019-03-15",1,"craigens","CP20","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"655","UCOL35_2019-03-15",1,"craigens","AO33","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"656","17790_2019-03-15",1,"craigens","AO32","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"657","17806_2019-03-15",1,"craigens","CP55","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"658","17796_2019-03-15",1,"craigens","CP55","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"659","17790_2019-03-15",1,"craigens","CP55","CP3",6752,NA,2019-03-15 13:40:00,NA,1,NA,"No"
"660","WHIT17_2019-03-16",1,"ballivicar","BV31","BV22",6761,NA,2019-03-16 12:52:00,NA,5,NA,"No"
"661","WHIT10_2019-03-16",1,"ballivicar","BV22","BV22",6761,NA,2019-03-16 12:52:00,NA,5,NA,"Yes"
"662","WHIT16_2019-03-19",1,"coull","BB26","BB6",6771,NA,2019-03-19 14:29:00,NA,1,NA,"No"
"663","WHIT16_2019-03-22",1,"coull","BB6","BB6",6775,NA,2019-03-22 14:40:00,NA,1,NA,"Yes"
"664","WHIT16_2019-03-22",1,"coull","BB7","BB6",6775,NA,2019-03-22 14:40:00,NA,1,NA,"No"
"665","17790_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"666","17806_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"667","17786_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"668","171211_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"669","17796_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"670","PIFO47_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"671","UCOL35_2019-03-25",1,"craigens","CP1","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"672","17806_2019-03-25",1,"craigens","AO33","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"673","17786_2019-03-25",1,"craigens","AO55","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"674","17796_2019-03-25",1,"craigens","AO32","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"675","UCOL35_2019-03-25",1,"craigens","CP2","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"676","17790_2019-03-25",1,"craigens","AO33","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"677","17806_2019-03-25",1,"craigens","CP2","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"678","171211_2019-03-25",1,"craigens","CP2","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"679","17796_2019-03-25",1,"craigens","AO33","CP55",6780,NA,2019-03-25 14:14:00,NA,1,NA,"No"
"680","WHIT16_2019-03-29",1,"ballinaby","BB6","BB7",6792,NA,2019-03-29 11:20:00,NA,5,NA,"No"
"681","17796_2019-03-29",1,"craigens","CP1","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"682","17786_2019-03-29",1,"craigens","CP1","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"683","171211_2019-03-29",1,"craigens","CP1","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"684","17790_2019-03-29",1,"craigens","CP1","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"685","17806_2019-03-29",1,"craigens","CP1","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"686","171211_2019-03-29",1,"craigens","CP20","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"687","17796_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"688","PIFO47_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"689","UCOL35_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"690","17790_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"691","17806_2019-03-29",1,"craigens","CP20","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"692","17786_2019-03-29",1,"craigens","CP20","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"693","17790_2019-03-29",1,"craigens","CP20","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"694","17806_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"695","17786_2019-03-29",1,"craigens","CP2","CP3",6793,NA,2019-03-29 11:35:00,NA,1,NA,"No"
"696","PIFO30.2_2019-11-04",1,"craigens","AO26","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"697","17790_2019-11-04",1,"craigens","AO26","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"698","PIFO47_2019-11-04",1,"craigens","CP57","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"699","PIFO30.2_2019-11-04",1,"craigens","CP57","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"700","17790_2019-11-04",1,"craigens","CP57","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"701","17790_2019-11-04",1,"craigens","CP4","CP56",6798,NA,2019-11-04 11:45:00,NA,1,NA,"No"
"702","CLEG04_2019-11-04",1,"ballinaby","BB19","BB6",6799,NA,2019-11-04 12:45:00,NA,1,NA,"No"
"703","WHIT16_2019-11-04",1,"ballinaby","BB8","BB6",6799,NA,2019-11-04 12:45:00,NA,1,NA,"No"
"704","WHIT16_2019-11-04",1,"ballinaby","BB19","BB6",6799,NA,2019-11-04 12:45:00,NA,1,NA,"No"
"705","CLEG04_2019-11-06",1,"ballinaby","BB6","BB6",6803,NA,2019-11-06 14:40:00,NA,1,NA,"Yes"
"706","WHIT16_2019-11-06",1,"ballinaby","BB6","BB6",6803,NA,2019-11-06 14:40:00,NA,1,NA,"Yes"
"707","17782_2019-11-06",1,"ronnachmore","LN25","CT32",6805,NA,2019-11-06 15:40:00,NA,1,NA,"No"
"708","CLEG04_2019-11-06",1,"ballinaby","BB19","BB6",6803,NA,2019-11-06 14:40:00,NA,1,NA,"No"
"709","WHIT16_2019-11-06",1,"ballinaby","BB19","BB6",6803,NA,2019-11-06 14:40:00,NA,1,NA,"No"
"710","17782_2019-11-06",1,"ronnachmore","CT11","CT32",6805,NA,2019-11-06 15:40:00,NA,1,NA,"No"
"711","CLEG04_2019-11-07",1,"ballinaby","BB7","BB6",6807,NA,2019-11-07 11:20:00,NA,2,NA,"No"
"712","WHIT16_2019-11-07",1,"ballinaby","BB7","BB6",6807,NA,2019-11-07 11:20:00,NA,2,NA,"No"
"713","WHIT16_2019-11-07",1,"ballinaby","BB19","BB6",6807,NA,2019-11-07 11:20:00,NA,2,NA,"No"
"714","CLEG04_2019-11-07",1,"ballinaby","BB19","BB6",6807,NA,2019-11-07 11:20:00,NA,2,NA,"No"
"715","PIFO47_2019-11-07",1,"craigens","CP51","CP56",6809,NA,2019-11-07 12:10:00,NA,2,NA,"No"
"716","WHIT16_2019-11-08",1,"ballinaby","BB7","BB6",6812,NA,2019-11-08 11:15:00,NA,1,NA,"No"
"717","WHIT16_2019-11-08",1,"ballinaby","BB19","BB6",6812,NA,2019-11-08 11:15:00,NA,1,NA,"No"
"718","CLEG04_2019-11-08",1,"ballinaby","BB19","BB6",6812,NA,2019-11-08 11:15:00,NA,1,NA,"No"
"719","PIFO30.2_2019-11-09",1,"craigens","CP51","CP10",6815,NA,2019-11-09 12:10:00,NA,1,NA,"No"
"720","PIFO47_2019-11-09",1,"craigens","CP1","CP10",6815,NA,2019-11-09 12:10:00,NA,1,NA,"No"
"721","17782_2019-11-09",1,"ronnachmore","CT5","CT8",6816,NA,2019-11-09 15:10:00,NA,1,NA,"No"
"722","17782_2019-11-09",1,"ronnachmore","CT4","CT8",6816,NA,2019-11-09 15:10:00,NA,1,NA,"No"
"723","17790_2019-11-11",1,"craigens","CP51","CP56",6818,NA,2019-11-11 11:05:00,NA,1,NA,"No"
"724","PIFO30.2_2019-11-11",1,"craigens","CP5","CP56",6818,NA,2019-11-11 11:05:00,NA,1,NA,"No"
"725","17790_2019-11-12",1,"craigens","CP1","CP10",6823,NA,2019-11-12 14:15:00,NA,1,NA,"No"
"726","17782_2019-11-14",1,"ronnachmore","CT7","RM23",6827,NA,2019-11-14 11:55:00,NA,1,NA,"No"
"727","WHIT16_2019-11-14",1,"ballinaby","BB6","BB7",6828,NA,2019-11-14 14:30:00,NA,1,NA,"No"
"728","17790_2019-11-18",1,"craigens","CP3","CP10",6832,NA,2019-11-18 15:45:00,NA,1,NA,"No"
"729","PIFO47_2019-11-18",1,"craigens","CP3","CP10",6832,NA,2019-11-18 15:45:00,NA,1,NA,"No"
"730","CLEG04_2019-11-18",1,"coull","BB6","BB6",6831,NA,2019-11-18 15:10:00,NA,1,NA,"Yes"
"731","WHIT16_2019-11-18",1,"coull","BB6","BB6",6831,NA,2019-11-18 15:10:00,NA,1,NA,"Yes"
"732","17824_2019-11-19",1,"leorin","LR8","LR6",6835,NA,2019-11-19 12:55:00,NA,16,NA,"No"
"733","UCOL31_2019-11-19",1,"leorin",NA,"LR6",6835,NA,2019-11-19 12:55:00,NA,16,NA,"No"
"734","WHIT12_2019-11-19",1,"leorin","LR16","LR6",6835,NA,2019-11-19 12:55:00,NA,16,NA,"No"
"735","WHIT12_2019-11-19",1,"leorin","LR12","LR6",6835,NA,2019-11-19 12:55:00,NA,16,NA,"No"
"736","17790_2019-11-19",1,"craigens","CP3","CP58",6836,NA,2019-11-19 14:40:00,NA,1,NA,"No"
"737","CLEG04_2019-11-19",1,"ballinaby","BB3","BB7",6837,NA,2019-11-19 15:10:00,NA,1,NA,"No"
"738","WHIT16_2019-11-19",1,"ballinaby","BB23","BB7",6837,NA,2019-11-19 15:10:00,NA,1,NA,"No"
"739","PIFO47_2019-11-19",1,"craigens","CP3","CP58",6836,NA,2019-11-19 14:40:00,NA,1,NA,"No"
"740","WHIT16_2019-11-19",1,"ballinaby","BB3","BB7",6837,NA,2019-11-19 15:10:00,NA,1,NA,"No"
"741","17782_2019-11-28",1,"ronnachmore","CT8","RM23",6857,NA,2019-11-28 10:30:00,NA,11,NA,"No"
"742","PIFO30.2_2019-11-29",1,"craigens","CP3","CP58",6865,NA,2019-11-29 13:43:00,NA,1,NA,"No"
"743","17790_2019-11-29",1,"craigens","CP3","CP58",6865,NA,2019-11-29 13:43:00,NA,1,NA,"No"
"744","PIFO47_2019-11-29",1,"craigens","CP3","CP58",6865,NA,2019-11-29 13:43:00,NA,1,NA,"No"
"745","WHIT12_2019-11-29",1,"leorin","LR2","LR6",6867,NA,2019-11-29 15:16:00,NA,3,NA,"No"
"746","WHIT12_2019-11-30",1,"kintra","LR12","LR6",6871,NA,2019-11-30 13:24:00,NA,1,NA,"No"
"747","17790_2019-11-30",1,"craigens","CP3","CP56",6873,NA,2019-11-30 14:36:00,NA,1,NA,"No"
"748","WHIT12_2019-12-03",1,"leorin","LR4","LR14",6878,NA,2019-12-03 12:10:00,NA,10,NA,"No"
"749","PIFO30.2_2019-12-06",1,"craigens","CP4","CP10",6885,NA,2019-12-06 12:50:00,NA,1,NA,"No"
"750","CLEG04_2019-12-12",1,"coull","BB19","BB6",6898,NA,2019-12-12 09:40:00,NA,1,NA,"No"
"751","17782_2019-12-13",1,"ronnachmore","CT7","CT8",6901,NA,2019-12-13 12:45:00,NA,1,NA,"No"
"752","CLEG04_2020-01-20",1,"ballinaby","BB6","BB7",6994,NA,2020-01-20 08:30:00,NA,1,NA,"No"
"753","WHIT12_2020-02-10",1,"leorin","LR5","LR14",7049,NA,2020-02-10 11:15:00,NA,12,NA,"No"
"754","17761_2020-02-12",1,"craigens","CP20","CP10",7058,NA,2020-02-12 16:20:00,NA,14,NA,"No"
"755","17800_2020-02-12",1,"craigens","CP2","CP10",7058,NA,2020-02-12 16:20:00,NA,14,NA,"No"
"756","17800_2020-02-12",1,"craigens","CP20","CP10",7058,NA,2020-02-12 16:20:00,NA,14,NA,"No"
"757","17786_2020-02-15",1,"keills","KL27","KL6",7070,NA,2020-02-15 12:05:00,NA,2,NA,"No"
"758","17790_2020-02-15",1,"lyrabus","CP25","LY30",7072,NA,2020-02-15 14:45:00,NA,16,NA,"No"
"759","17761_2020-02-17",1,"craigens","AO33","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"760","17800_2020-02-17",1,"craigens","AO33","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"761","PIFO60_2020-02-17",1,"craigens","CP20","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"762","17761_2020-02-17",1,"craigens","CP2","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"763","17790_2020-02-17",1,"craigens","CP20","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"764","17800_2020-02-17",1,"craigens","CP20","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"765","17761_2020-02-17",1,"craigens","CP20","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"766","17790_2020-02-17",1,"craigens","AO33","CP9",7078,NA,2020-02-17 16:10:00,NA,19,NA,"No"
"767","17790_2020-02-18",1,"craigens","CP20","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"768","17790_2020-02-18",1,"craigens","AO33","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"769","17800_2020-02-18",1,"craigens","CP1","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"770","17761_2020-02-18",1,"craigens","AO33","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"771","17790_2020-02-18",1,"craigens","CP1","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"772","PIFO60_2020-02-18",1,"craigens","AO33","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"773","17761_2020-02-18",1,"craigens","CP2","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"774","17790_2020-02-18",1,"craigens","AO32","CP10",7084,NA,2020-02-18 16:10:00,NA,13,NA,"No"
"775","17790_2020-02-21",1,"craigens","AO55","CP5",7100,NA,2020-02-21 14:30:00,NA,8,NA,"No"
"776","17790_2020-02-21",1,"craigens","AO32","CP5",7100,7101,2020-02-21 14:30:00,2020-02-21 14:35:00,8,1,"No"
"777","17790_2020-02-21",1,"craigens","AO33","CP5",7100,NA,2020-02-21 14:30:00,NA,8,NA,"No"
"778","17792_2020-02-28",1,"craigens","AO33","CP55",7129,NA,2020-02-28 10:30:00,NA,3,NA,"No"
"779","17792_2020-02-28",1,"craigens","CP20","CP55",7129,NA,2020-02-28 10:30:00,NA,3,NA,"No"
"780","17801_2020-02-29",1,"coull","BB7","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"781","190292_2020-02-29",1,"coull","BB7","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"782","190295.2_2020-02-29",1,"coull","BB7","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"783","190292_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"784","190295.2_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"785","17801_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"786","190294_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"787","193087_2020-03-02",1,"lyrabus","LY23","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"788","17792_2020-03-02",1,"lyrabus","CP25","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"789","17790_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"790","17792_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"791","17759_2020-03-02",1,"craigens","AO33","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"792","190294_2020-03-02",1,"lyrabus","CP25","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"793","190294_2020-03-02",1,"craigens","CP1","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"794","190294_2020-03-02",1,"craigens","AO33","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"795","17759_2020-03-02",1,"craigens","AO55","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"796","193087_2020-03-04",1,"craigens","CP1","CP10",7156,NA,2020-03-04 11:20:00,NA,3,NA,"No"
"797","190294_2020-03-05",1,"craigens","CP1","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"798","17759_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"799","17759_2020-03-05",1,"craigens","CP1","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"800","17800_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"801","17761_2020-03-05",1,"craigens","CP20","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"802","PIFO32_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"803","17761_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"804","17782_2020-03-06",1,"ronnachmore","CT6","RM23",7165,NA,2020-03-06 13:00:00,NA,9,NA,"No"
"805","17807_2020-03-06",1,"ronnachmore","CT6","RM23",7165,NA,2020-03-06 13:00:00,NA,9,NA,"No"
"806","190292_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"807","190291_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"808","190295.2_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"809","17801_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"810","193088_2020-03-07",1,"ballinaby","GG7","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"811","190295.2_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"812","17801_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"813","193088_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"814","190291_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"815","193088_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"816","190295.2_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"817","190291_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"818","190292_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"819","WHIT12_2020-03-09",1,"leorin","LR4","LR6",7174,NA,2020-03-09 11:00:00,NA,6,NA,"No"
"820","190294_2020-03-09",1,"craigens","CP5","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"821","17800_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"822","17761_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"823","17800_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"824","17761_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"825","PIFO32_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"826","PIFO60_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"827","190291_2020-03-11",1,"ballinaby","BB6","BB7",7182,NA,2020-03-11 11:25:00,NA,1,NA,"No"
"828","190291_2020-03-11",1,"ballinaby","BB7","BB7",7182,NA,2020-03-11 11:25:00,NA,1,NA,"Yes"
"829","17790_2020-03-11",1,"uiskentuie","LY30","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"830","17792_2020-03-11",1,"uiskentuie","LY30","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"831","193087_2020-03-11",1,"uiskentuie","LY21","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"Yes"
"832","17792_2020-03-11",1,"uiskentuie","LY21","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"Yes"
"833","17790_2020-03-11",1,"uiskentuie","LY31","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"834","17792_2020-03-11",1,"uiskentuie","LY31","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
